CustomerID,Country,Recency,Recency_Cluster,Frequency,Frequency_Cluster,Monetary_Value,Monetary_Value_Cluster,Score,Customer_Value_Low,Customer_Value_Mid,Customer_Value_High,Purchase
17726,0,295,1,64,0,1092.06,0,1,1,0,0,0
13514,0,328,1,21,0,815.9000000000001,0,1,1,0,0,0
15766,0,356,1,26,0,831.06,0,1,1,0,0,0
15959,0,582,0,71,0,542.89,0,0,1,0,0,0
12745,1,386,1,23,0,925.41,0,1,1,0,0,0
12606,1,582,0,1,0,21.0,0,0,1,0,0,0
12404,1,582,0,1,0,63.24,0,0,1,0,0,0
12466,1,582,0,1,0,56.73,0,0,1,0,0,0
16291,1,582,0,1,0,117.72,0,0,1,0,0,0
12555,1,582,0,1,0,129.23,0,0,1,0,0,0
14912,1,146,2,50,0,1504.1899999999998,0,2,1,0,0,0
12846,0,582,0,1,0,15.58,0,0,1,0,0,0
16047,1,582,0,1,0,107.14,0,0,1,0,0,0
14380,0,582,0,1,0,48.96,0,0,1,0,0,0
14079,0,24,3,13,0,618.73,0,3,1,0,0,0
17672,0,209,2,206,0,5778.63,0,2,1,0,0,0
15702,1,376,1,30,0,140.39000000000001,0,1,1,0,0,0
12570,1,581,0,1,0,77.52,0,0,1,0,0,0
15073,0,85,3,149,0,2606.57,0,3,1,0,0,0
13698,0,496,0,38,0,451.73,0,0,1,0,0,0
16051,0,581,0,12,0,188.44,0,0,1,0,0,0
14365,0,294,1,51,0,634.68,0,1,1,0,0,0
12873,0,182,2,35,0,2027.3,0,2,1,0,0,0
15695,0,166,2,59,0,1131.04,0,2,1,0,0,0
15798,0,392,1,83,0,1535.37,0,1,1,0,0,0
14551,0,103,2,76,0,817.29,0,2,1,0,0,0
12869,0,581,0,37,0,337.66999999999996,0,0,1,0,0,0
17604,0,117,2,208,0,942.38,0,2,1,0,0,0
15389,0,72,3,6,0,2733.8,0,3,1,0,0,0
16430,0,281,1,28,0,1117.94,0,1,1,0,0,0
13048,0,13,3,235,0,3588.27,0,3,1,0,0,0
15797,0,13,3,12,0,2821.08,0,3,1,0,0,0
16320,1,72,3,241,0,5628.99,0,3,1,0,0,0
13101,0,134,2,51,0,695.4,0,2,1,0,0,0
18016,0,86,3,169,0,1954.56,0,3,1,0,0,0
14167,0,65,3,115,0,1274.29,0,3,1,0,0,0
14279,0,420,0,3,0,191.86,0,0,1,0,0,0
12484,1,0,3,471,1,6354.1,0,4,1,0,0,1
17695,0,31,3,61,0,1746.04,0,3,1,0,0,0
17982,0,580,0,13,0,138.18,0,0,1,0,0,0
14672,0,134,2,106,0,1113.14,0,2,1,0,0,0
15563,0,100,2,206,0,2194.64,0,2,1,0,0,0
13820,0,318,1,89,0,652.75,0,1,1,0,0,0
14613,0,580,0,1,0,76.32000000000001,0,0,1,0,0,0
16326,0,17,3,429,1,4188.06,0,4,1,0,0,1
15544,0,19,3,472,1,7033.55,0,4,1,0,0,0
16137,0,580,0,28,0,422.7,0,0,1,0,0,0
16535,0,285,1,40,0,378.28999999999996,0,1,1,0,0,0
18194,0,338,1,28,0,4162.04,0,1,1,0,0,0
13615,0,218,2,367,1,6272.53,0,3,1,0,0,0
15137,0,420,0,34,0,823.4,0,0,1,0,0,0
17905,0,56,3,146,0,2178.87,0,3,1,0,0,1
15861,0,34,3,554,1,2908.08,0,4,1,0,0,1
15192,0,19,3,91,0,1666.39,0,3,1,0,0,0
14469,0,316,1,145,0,2093.46,0,1,1,0,0,0
13851,0,28,3,140,0,4606.46,0,3,1,0,0,1
15487,0,579,0,14,0,231.32,0,0,1,0,0,0
13480,0,316,1,41,0,627.82,0,1,1,0,0,0
15251,0,6,3,227,0,19960.66,1,4,1,0,0,1
12823,0,26,3,18,0,6501.5,0,3,1,0,0,1
13583,0,55,3,96,0,1445.031,0,3,1,0,0,0
14249,0,310,1,272,0,5400.461,0,1,1,0,0,0
16673,0,579,0,19,0,171.13,0,0,1,0,0,0
16390,0,436,0,21,0,467.5,0,0,1,0,0,0
14068,0,220,2,108,0,1516.72,0,2,1,0,0,0
15943,0,549,0,12,0,271.28999999999996,0,0,1,0,0,0
16923,0,52,3,965,1,12028.15,0,4,1,0,0,1
16955,0,84,3,50,0,1120.31,0,3,1,0,0,0
15013,0,387,1,340,1,1610.82,0,2,1,0,0,0
15588,0,577,0,4,0,579.6,0,0,1,0,0,0
17137,0,316,1,167,0,1099.81,0,1,1,0,0,0
14481,0,64,3,150,0,2284.69,0,3,1,0,0,0
16014,0,52,3,275,0,1100.28,0,3,1,0,0,0
14820,0,73,3,58,0,1148.76,0,3,1,0,0,0
15385,0,292,1,21,0,942.08,0,1,1,0,0,0
12483,1,83,3,132,0,4690.46,0,3,1,0,0,1
13443,0,348,1,200,0,1273.16,0,1,1,0,0,0
13392,0,577,0,8,0,91.14,0,0,1,0,0,0
14306,0,278,1,46,0,3151.4,0,1,1,0,0,0
13897,0,338,1,59,0,1160.72,0,1,1,0,0,0
15338,0,577,0,58,0,277.93,0,0,1,0,0,0
18212,0,226,2,46,0,514.37,0,2,1,0,0,0
16655,0,31,3,557,1,5539.94,0,4,1,0,0,1
12668,1,159,2,498,1,10500.35,0,3,1,0,0,0
17107,0,54,3,670,1,16052.72,0,4,1,0,0,1
17176,0,101,2,42,0,902.3199999999999,0,2,1,0,0,0
13478,0,369,1,125,0,2215.78,0,1,1,0,0,0
14637,0,577,0,7,0,106.67999999999999,0,0,1,0,0,0
15317,0,577,0,5,0,129.75,0,0,1,0,0,0
15022,0,577,0,62,0,598.93,0,0,1,0,0,0
14370,0,350,1,44,0,1175.78,0,1,1,0,0,0
12810,1,434,0,32,0,534.99,0,0,1,0,0,0
14047,0,99,2,141,0,3616.96,0,2,1,0,0,0
12800,1,370,1,34,0,584.25,0,1,1,0,0,0
12711,1,511,0,60,0,1339.05,0,0,1,0,0,0
15416,0,54,3,228,0,4572.82,0,3,1,0,0,1
17365,0,69,3,755,1,7758.12,0,4,1,0,0,1
13511,0,576,0,5,0,282.76,0,0,1,0,0,0
16415,0,483,0,145,0,696.76,0,0,1,0,0,0
15512,0,55,3,32,0,331.58,0,3,1,0,0,0
14821,0,266,1,69,0,1230.15,0,1,1,0,0,0
13156,0,285,1,104,0,1586.54,0,1,1,0,0,0
17361,0,86,3,57,0,871.79,0,3,1,0,0,0
13628,0,576,0,16,0,310.14,0,0,1,0,0,0
15480,1,16,3,215,0,6279.0,0,3,1,0,0,0
18064,0,33,3,64,0,4481.83,0,3,1,0,0,0
17350,0,294,1,133,0,1498.721,0,1,1,0,0,0
15564,0,363,1,4,0,70.74000000000001,0,1,1,0,0,0
15803,0,345,1,51,0,1929.66,0,1,1,0,0,0
13584,0,206,2,80,0,385.7,0,2,1,0,0,0
17146,0,5,3,301,0,5852.64,0,3,1,0,0,0
13916,0,363,1,74,0,1275.81,0,1,1,0,0,0
15279,0,254,1,94,0,1580.54,0,1,1,0,0,0
18175,0,575,0,7,0,176.1,0,0,1,0,0,0
17163,0,345,1,28,0,529.78,0,1,1,0,0,0
16300,0,330,1,238,0,1367.32,0,1,1,0,0,0
12848,0,575,0,16,0,208.0,0,0,1,0,0,0
13538,0,20,3,142,0,3103.13,0,3,1,0,0,1
17876,0,299,1,4,0,3424.02,0,1,1,0,0,0
13975,0,28,3,737,1,5256.4,0,4,1,0,0,0
17092,0,26,3,392,1,5511.41,0,4,1,0,0,1
16067,0,462,0,68,0,3269.11,0,0,1,0,0,0
12805,1,281,1,58,0,1434.95,0,1,1,0,0,0
15321,0,191,2,309,0,6709.7300000000005,0,2,1,0,0,0
15091,0,574,0,57,0,1046.6100000000001,0,0,1,0,0,0
13553,0,574,0,89,0,499.6,0,0,1,0,0,0
16928,0,1,3,319,0,3897.5299999999997,0,3,1,0,0,1
13757,0,574,0,8,0,195.55,0,0,1,0,0,0
17311,0,216,2,127,0,3566.56,0,2,1,0,0,0
16840,0,503,0,9,0,139.85,0,0,1,0,0,0
16081,0,85,3,368,1,4278.96,0,4,1,0,0,0
14399,0,294,1,192,0,2108.21,0,1,1,0,0,0
12396,1,574,0,65,0,931.43,0,0,1,0,0,0
15448,0,212,2,49,0,788.81,0,2,1,0,0,0
18101,0,43,3,82,0,509.84,0,3,1,0,0,0
13619,0,444,0,45,0,224.94,0,0,1,0,0,0
16834,0,127,2,48,0,898.96,0,2,1,0,0,0
17690,0,1,3,339,1,6459.27,0,4,1,0,0,1
12840,0,43,3,176,0,4041.97,0,3,1,0,0,0
14545,0,574,0,23,0,349.25,0,0,1,0,0,0
15023,0,16,3,887,1,10887.01,0,4,1,0,0,1
14038,0,44,3,161,0,3069.88,0,3,1,0,0,1
15591,0,482,0,7,0,217.9,0,0,1,0,0,0
14497,0,209,2,40,0,697.0600000000001,0,2,1,0,0,0
15732,0,112,2,99,0,1543.97,0,2,1,0,0,0
13107,0,75,3,178,0,5253.07,0,3,1,0,0,1
12373,1,211,2,51,0,1127.65,0,2,1,0,0,0
16583,0,273,1,18,0,297.95,0,1,1,0,0,0
17281,0,273,1,6,0,797.8499999999999,0,1,1,0,0,0
16383,0,168,2,400,1,2896.69,0,3,1,0,0,0
16412,0,293,1,122,0,593.19,0,1,1,0,0,0
13783,0,387,1,10,0,1542.09,0,1,1,0,0,0
15167,0,220,2,304,0,1627.62,0,2,1,0,0,0
17138,0,175,2,256,0,4417.27,0,2,1,0,0,0
16986,0,345,1,171,0,3015.55,0,1,1,0,0,0
12500,1,6,3,141,0,5338.17,0,3,1,0,0,1
17309,0,281,1,36,0,320.39,0,1,1,0,0,0
16266,0,15,3,109,0,1757.95,0,3,1,0,0,1
15365,0,215,2,198,0,4187.96,0,2,1,0,0,0
17328,0,573,0,6,0,104.7,0,0,1,0,0,0
15810,0,70,3,166,0,2999.04,0,3,1,0,0,0
13874,0,257,1,69,0,2049.15,0,1,1,0,0,0
18267,0,572,0,17,0,269.37,0,0,1,0,0,0
12853,0,34,3,148,0,3907.5,0,3,1,0,0,0
13009,0,572,0,4,0,234.0,0,0,1,0,0,0
16147,0,33,3,136,0,2398.91,0,3,1,0,0,0
13658,0,104,2,211,0,5483.1,0,2,1,0,0,0
16704,0,518,0,54,0,664.16,0,0,1,0,0,0
15784,0,367,1,43,0,848.3299999999999,0,1,1,0,0,0
14682,0,87,3,86,0,1514.81,0,3,1,0,0,0
15660,0,35,3,132,0,2259.33,0,3,1,0,0,1
13700,0,76,3,231,0,2288.87,0,3,1,0,0,1
16714,0,118,2,110,0,1497.33,0,2,1,0,0,0
15580,0,276,1,225,0,1375.39,0,1,1,0,0,0
15422,0,223,2,120,0,1619.97,0,2,1,0,0,0
15584,0,62,3,191,0,1124.14,0,3,1,0,0,1
16788,0,23,3,478,1,1928.93,0,4,1,0,0,0
16225,0,49,3,300,0,2859.31,0,3,1,0,0,0
12402,1,223,2,70,0,1256.9,0,2,1,0,0,0
14562,0,26,3,506,1,5440.78,0,4,1,0,0,1
17550,0,97,3,321,0,2506.64,0,3,1,0,0,0
16082,0,570,0,16,0,106.75,0,0,1,0,0,0
16212,0,183,2,67,0,1101.52,0,2,1,0,0,0
17342,0,279,1,35,0,1227.54,0,1,1,0,0,0
17504,0,106,2,342,1,9490.17,0,3,1,0,0,0
14227,0,96,3,362,1,6049.650000000001,0,4,1,0,0,0
13497,0,182,2,58,0,1166.83,0,2,1,0,0,0
16161,0,40,3,1040,1,11305.38,0,4,1,0,0,1
13870,0,1,3,237,0,5559.33,0,3,1,0,0,1
16246,0,359,1,88,0,821.35,0,1,1,0,0,0
13417,0,105,2,59,0,1264.66,0,2,1,0,0,0
13304,0,251,1,78,0,1217.99,0,1,1,0,0,0
13834,0,476,0,16,0,324.19,0,0,1,0,0,0
14884,0,569,0,8,0,120.6,0,0,1,0,0,0
18070,0,569,0,9,0,314.1,0,0,1,0,0,0
16078,0,183,2,39,0,362.99,0,2,1,0,0,0
15339,0,218,2,220,0,1821.02,0,2,1,0,0,0
16781,0,272,1,39,0,623.0,0,1,1,0,0,0
17514,0,28,3,83,0,522.0,0,3,1,0,0,0
17294,0,569,0,17,0,467.78999999999996,0,0,1,0,0,0
17647,0,569,0,12,0,331.65999999999997,0,0,1,0,0,0
12524,1,62,3,236,0,10818.31,0,3,1,0,0,0
12665,1,224,2,17,0,313.6,0,2,1,0,0,0
17319,0,569,0,3,0,29.1,0,0,1,0,0,0
17774,0,45,3,397,1,3273.83,0,4,1,0,0,1
15892,0,569,0,38,0,128.2,0,0,1,0,0,0
13119,0,568,0,11,0,134.9,0,0,1,0,0,0
12370,1,174,2,201,0,4316.56,0,2,1,0,0,0
13131,0,87,3,136,0,3012.67,0,3,1,0,0,0
14609,0,43,3,13,0,1486.2,0,3,1,0,0,1
17577,0,545,0,21,0,348.75,0,0,1,0,0,0
15082,0,568,0,6,0,93.35000000000001,0,0,1,0,0,0
12645,1,9,3,160,0,3539.3,0,3,1,0,0,1
17083,0,9,3,115,0,4049.79,0,3,1,0,0,0
12621,1,0,3,682,1,22512.72,1,5,0,1,0,1
13293,0,292,1,72,0,1192.94,0,1,1,0,0,0
16344,0,58,3,46,0,842.42,0,3,1,0,0,0
17731,0,28,3,99,0,1708.99,0,3,1,0,0,1
13976,0,106,2,56,0,1192.36,0,2,1,0,0,0
13242,0,12,3,35,0,699.4,0,3,1,0,0,0
16419,0,12,3,90,0,1463.7,0,3,1,0,0,0
13985,0,7,3,402,1,8341.27,0,4,1,0,0,1
16873,0,27,3,434,1,12762.56,0,4,1,0,0,1
12663,1,524,0,10,0,239.4,0,0,1,0,0,0
16530,0,568,0,3,0,48.349999999999994,0,0,1,0,0,0
13092,0,111,2,105,0,2140.28,0,2,1,0,0,0
12932,0,439,0,95,0,1698.56,0,0,1,0,0,0
18058,0,441,0,13,0,603.9,0,0,1,0,0,0
15176,0,567,0,52,0,988.04,0,0,1,0,0,0
13164,0,469,0,10,0,372.2,0,0,1,0,0,0
12776,1,567,0,4,0,55.5,0,0,1,0,0,0
17201,0,423,0,171,0,1143.1,0,0,1,0,0,0
17575,0,567,0,5,0,171.7,0,0,1,0,0,0
12474,1,37,3,644,1,11245.72,0,4,1,0,0,1
16577,0,566,0,23,0,380.0,0,0,1,0,0,0
12670,1,99,2,81,0,2398.71,0,2,1,0,0,0
15765,0,566,0,25,0,370.63,0,0,1,0,0,0
12567,1,8,3,475,1,10216.18,0,4,1,0,0,1
14115,0,401,1,22,0,622.6700000000001,0,1,1,0,0,0
14072,0,566,0,19,0,390.85,0,0,1,0,0,0
16992,0,99,2,274,0,5262.05,0,2,1,0,0,0
14301,0,17,3,53,0,1992.18,0,3,1,0,0,0
17685,0,166,2,182,0,5062.55,0,2,1,0,0,0
12677,1,455,0,21,0,395.1,0,0,1,0,0,0
13696,0,321,1,24,0,2020.4,0,1,1,0,0,0
14190,0,566,0,1,0,79.9,0,0,1,0,0,0
15244,0,148,2,48,0,912.08,0,2,1,0,0,0
13288,0,343,1,10,0,927.61,0,1,1,0,0,0
13551,0,219,2,5,0,244.2,0,2,1,0,0,0
16839,0,9,3,331,0,20011.27,1,4,1,0,0,1
15807,0,308,1,88,0,1817.52,0,1,1,0,0,0
16978,0,566,0,67,0,768.88,0,0,1,0,0,0
13629,0,36,3,84,0,12654.86,0,3,1,0,0,1
13291,0,55,3,318,0,3270.79,0,3,1,0,0,0
16553,0,63,3,292,0,16584.01,0,3,1,0,0,0
13815,1,72,3,316,0,6426.13,0,3,1,0,0,0
16895,0,338,1,163,0,1102.9,0,1,1,0,0,0
15293,0,565,0,19,0,247.5,0,0,1,0,0,0
15504,0,420,0,64,0,402.7,0,0,1,0,0,0
12695,1,7,3,56,0,1322.02,0,3,1,0,0,1
13223,0,100,2,13,0,969.1200000000001,0,2,1,0,0,0
17226,0,208,2,59,0,895.47,0,2,1,0,0,0
17547,0,275,1,31,0,727.85,0,1,1,0,0,0
15278,0,461,0,29,0,496.15999999999997,0,0,1,0,0,0
15288,0,55,3,153,0,3715.38,0,3,1,0,0,0
12976,0,111,2,154,0,3156.38,0,2,1,0,0,0
17258,0,296,1,55,0,417.3,0,1,1,0,0,0
17955,0,98,2,22,0,949.9,0,2,1,0,0,0
17029,0,10,3,29,0,2137.3,0,3,1,0,0,0
15372,0,37,3,57,0,6017.06,0,3,1,0,0,0
13446,0,329,1,192,0,3881.89,0,1,1,0,0,0
16608,0,353,1,121,0,1286.6200000000001,0,1,1,0,0,0
15561,0,49,3,81,0,1583.47,0,3,1,0,0,0
17108,0,563,0,9,0,174.95,0,0,1,0,0,0
15425,0,299,1,143,0,1941.1200000000001,0,1,1,0,0,0
15538,0,437,0,14,0,3358.3999999999996,0,0,1,0,0,0
16136,0,177,2,46,0,946.8,0,2,1,0,0,0
13587,0,349,1,30,0,1673.5,0,1,1,0,0,0
14970,0,37,3,113,0,4919.35,0,3,1,0,0,1
15272,0,350,1,286,0,2030.95,0,1,1,0,0,0
17285,0,528,0,44,0,407.94,0,0,1,0,0,0
13421,0,190,2,265,0,4058.75,0,2,1,0,0,0
17340,0,20,3,562,1,15724.16,0,4,1,0,0,1
16838,0,97,3,59,0,1159.61,0,3,1,0,0,0
15964,0,563,0,20,0,269.21000000000004,0,0,1,0,0,0
14909,0,337,1,80,0,1404.68,0,1,1,0,0,0
18179,0,152,2,99,0,2326.9700000000003,0,2,1,0,0,0
14943,0,563,0,5,0,107.62,0,0,1,0,0,0
12426,1,94,3,77,0,1345.21,0,3,1,0,0,0
12391,1,364,1,174,0,2285.18,0,1,1,0,0,0
14282,0,9,3,209,0,6567.86,0,3,1,0,0,1
12380,1,85,3,260,0,8635.91,0,3,1,0,0,0
16330,0,12,3,95,0,422.43,0,3,1,0,0,0
17136,0,562,0,14,0,231.68,0,0,1,0,0,0
15371,0,562,0,1,0,59.400000000000006,0,0,1,0,0,0
16544,0,419,0,11,0,376.70000000000005,0,0,1,0,0,0
16860,0,352,1,43,0,1610.62,0,1,1,0,0,0
17241,0,285,1,170,0,2736.64,0,1,1,0,0,0
17442,0,21,3,283,0,4620.3,0,3,1,0,0,1
17644,0,20,3,301,0,5695.84,0,3,1,0,0,1
15323,0,462,0,29,0,434.6,0,0,1,0,0,0
13802,0,38,3,448,1,26259.11,1,5,0,1,0,0
14369,0,542,0,26,0,469.13,0,0,1,0,0,0
16359,0,75,3,115,0,2587.02,0,3,1,0,0,1
14989,0,561,0,18,0,342.4,0,0,1,0,0,0
16584,0,154,2,82,0,3156.17,0,2,1,0,0,0
13407,0,478,0,85,0,2244.7,0,0,1,0,0,0
17171,0,189,2,25,0,384.59,0,2,1,0,0,0
14639,0,20,3,292,0,4978.96,0,3,1,0,0,1
17778,0,561,0,10,0,197.70000000000002,0,0,1,0,0,0
17789,0,181,2,29,0,397.15,0,2,1,0,0,0
15325,0,3,3,224,0,1601.46,0,3,1,0,0,0
12960,0,313,1,70,0,1322.07,0,1,1,0,0,0
13503,0,379,1,189,0,1859.24,0,1,1,0,0,0
12972,0,313,1,77,0,1161.2,0,1,1,0,0,0
17931,0,33,3,351,1,3402.24,0,4,1,0,0,0
13842,0,55,3,335,0,5319.34,0,3,1,0,0,1
16911,0,535,0,35,0,255.25,0,0,1,0,0,0
16774,0,16,3,131,0,1567.48,0,3,1,0,0,1
14944,0,44,3,287,0,8806.93,0,3,1,0,0,1
13659,0,105,2,274,0,4884.68,0,2,1,0,0,0
18285,0,560,0,12,0,427.0,0,0,1,0,0,0
14244,0,560,0,16,0,366.41999999999996,0,0,1,0,0,0
17560,0,55,3,55,0,1895.8,0,3,1,0,0,1
13613,0,352,1,59,0,1039.8500000000001,0,1,1,0,0,0
14276,0,80,3,121,0,2102.68,0,3,1,0,0,1
17426,0,75,3,382,1,7321.1,0,4,1,0,0,1
14584,0,68,3,218,0,1738.16,0,3,1,0,0,0
16447,0,35,3,68,0,727.1,0,3,1,0,0,0
16938,0,79,3,803,1,6669.7300000000005,0,4,1,0,0,0
18218,0,111,2,38,0,1121.84,0,2,1,0,0,0
14322,0,329,1,13,0,474.1,0,1,1,0,0,0
14495,0,21,3,7,0,174.8,0,3,1,0,0,1
14890,0,153,2,57,0,817.25,0,2,1,0,0,0
13773,0,296,1,19,0,301.54,0,1,1,0,0,0
13020,0,462,0,39,0,618.96,0,0,1,0,0,0
12993,0,20,3,73,0,1217.27,0,3,1,0,0,0
13431,0,306,1,129,0,3316.24,0,1,1,0,0,0
12898,0,363,1,27,0,296.21000000000004,0,1,1,0,0,0
16170,0,12,3,440,1,6869.0,0,4,1,0,0,1
13579,0,269,1,67,0,1072.0,0,1,1,0,0,0
14152,0,134,2,133,0,1997.3400000000001,0,2,1,0,0,0
18178,0,28,3,350,1,6103.74,0,4,1,0,0,0
17763,0,163,2,14,0,86.15,0,2,1,0,0,0
12891,0,85,3,11,0,840.5,0,3,1,0,0,0
15693,0,559,0,1,0,37.5,0,0,1,0,0,0
17721,0,559,0,11,0,307.21000000000004,0,0,1,0,0,0
18153,0,559,0,17,0,246.22,0,0,1,0,0,0
14783,0,559,0,17,0,307.3,0,0,1,0,0,0
18257,0,14,3,276,0,4600.15,0,3,1,0,0,1
15306,0,48,3,162,0,3484.73,0,3,1,0,0,1
16487,0,477,0,35,0,209.4,0,0,1,0,0,0
14686,0,313,1,219,0,852.53,0,1,1,0,0,0
13333,0,311,1,55,0,1015.74,0,1,1,0,0,0
13957,0,317,1,27,0,458.25,0,1,1,0,0,0
16574,0,323,1,86,0,1301.78,0,1,1,0,0,0
13604,0,558,0,21,0,717.62,0,0,1,0,0,0
17145,0,412,1,180,0,3120.91,0,1,1,0,0,0
13662,0,112,2,136,0,2233.61,0,2,1,0,0,0
13552,0,23,3,207,0,6948.92,0,3,1,0,0,1
13191,0,558,0,59,0,164.69,0,0,1,0,0,0
18283,0,48,3,679,1,1819.19,0,4,1,0,0,1
12416,1,556,0,11,0,202.56,0,0,1,0,0,0
13761,0,79,3,122,0,1952.17,0,3,1,0,0,0
14878,0,73,3,360,1,3927.65,0,4,1,0,0,0
15988,0,451,0,94,0,582.11,0,0,1,0,0,0
15182,0,54,3,125,0,2998.952,0,3,1,0,0,0
16693,0,171,2,168,0,1179.48,0,2,1,0,0,0
15774,0,318,1,110,0,1288.34,0,1,1,0,0,0
16948,0,38,3,43,0,868.77,0,3,1,0,0,0
13980,0,339,1,63,0,768.82,0,1,1,0,0,0
17332,0,428,0,95,0,838.27,0,0,1,0,0,0
15928,0,556,0,11,0,293.53,0,0,1,0,0,0
12945,0,188,2,51,0,900.11,0,2,1,0,0,0
16450,0,49,3,43,0,1505.73,0,3,1,0,0,0
14602,0,556,0,31,0,205.35999999999999,0,0,1,0,0,0
16273,0,548,0,15,0,318.34000000000003,0,0,1,0,0,0
13540,0,367,1,32,0,632.39,0,1,1,0,0,0
12360,1,12,3,217,0,4252.89,0,3,1,0,0,1
13434,0,285,1,35,0,1666.8600000000001,0,1,1,0,0,0
12389,1,302,1,49,0,1433.33,0,1,1,0,0,0
16619,0,163,2,116,0,1938.33,0,2,1,0,0,0
14997,0,78,3,38,0,776.5999999999999,0,3,1,0,0,1
17439,0,555,0,8,0,325.74,0,0,1,0,0,0
13217,0,22,3,5,0,666.48,0,3,1,0,0,0
17195,0,555,0,31,0,562.98,0,0,1,0,0,0
17081,0,295,1,167,0,772.38,0,1,1,0,0,0
15754,0,146,2,131,0,3037.61,0,2,1,0,0,0
17259,0,48,3,230,0,1452.39,0,3,1,0,0,0
15673,0,56,3,268,0,6204.32,0,3,1,0,0,1
16071,0,427,0,73,0,1076.8,0,0,1,0,0,0
13340,0,5,3,215,0,22100.56,1,4,1,0,0,1
17829,1,198,2,171,0,4756.74,0,2,1,0,0,0
13513,0,26,3,40,0,824.59,0,3,1,0,0,0
12727,1,87,3,180,0,5036.53,0,3,1,0,0,0
17667,0,61,3,230,0,3950.7,0,3,1,0,0,0
13330,0,85,3,117,0,2796.1,0,3,1,0,0,0
15493,0,49,3,612,1,4121.68,0,4,1,0,0,0
16416,0,290,1,166,0,2585.2,0,1,1,0,0,0
13052,0,112,2,248,0,3119.33,0,2,1,0,0,0
14726,0,554,0,15,0,116.5,0,0,1,0,0,0
15295,0,554,0,52,0,207.04,0,0,1,0,0,0
13772,0,139,2,567,1,3100.02,0,3,1,0,0,0
15241,0,27,3,184,0,3050.16,0,3,1,0,0,1
14112,0,30,3,320,0,5623.49,0,3,1,0,0,1
13490,0,554,0,8,0,154.25,0,0,1,0,0,0
15955,0,6,3,315,0,7515.0,0,3,1,0,0,1
14681,0,111,2,20,0,875.1500000000001,0,2,1,0,0,0
15290,0,3,3,264,0,8958.57,0,3,1,0,0,1
16388,0,553,0,13,0,186.05,0,0,1,0,0,0
12482,1,476,0,204,0,23691.4,1,1,1,0,0,0
16406,0,350,1,90,0,374.01,0,1,1,0,0,0
12998,0,392,1,58,0,920.08,0,1,1,0,0,0
15439,0,304,1,57,0,1269.05,0,1,1,0,0,0
14284,0,553,0,67,0,1299.65,0,0,1,0,0,0
12909,0,101,2,158,0,3103.19,0,2,1,0,0,0
15659,0,286,1,21,0,532.49,0,1,1,0,0,0
13765,0,553,0,17,0,352.821,0,0,1,0,0,0
15058,0,24,3,276,0,2918.18,0,3,1,0,0,1
16208,0,189,2,253,0,3440.45,0,2,1,0,0,0
13944,0,553,0,35,0,200.43,0,0,1,0,0,0
14535,0,27,3,825,1,5973.2300000000005,0,4,1,0,0,1
13469,0,553,0,6,0,82.4,0,0,1,0,0,0
13104,0,33,3,26,0,1369.62,0,3,1,0,0,1
17358,0,203,2,146,0,861.01,0,2,1,0,0,0
16118,0,552,0,41,0,4376.25,0,0,1,0,0,0
14006,0,15,3,77,0,2196.67,0,3,1,0,0,0
16471,0,174,2,62,0,1189.98,0,2,1,0,0,0
14740,0,96,3,231,0,4161.06,0,3,1,0,0,0
18009,0,135,2,179,0,2144.23,0,2,1,0,0,0
17863,0,45,3,255,0,5360.48,0,3,1,0,0,1
13334,0,90,3,474,1,6201.8,0,4,1,0,0,0
13771,0,99,2,216,0,5728.82,0,2,1,0,0,0
13240,0,73,3,201,0,1475.79,0,3,1,0,0,1
14402,0,552,0,8,0,285.6,0,0,1,0,0,0
17200,0,287,1,25,0,356.71,0,1,1,0,0,0
13935,0,496,0,80,0,6116.92,0,0,1,0,0,0
16677,0,311,1,47,0,880.62,0,1,1,0,0,0
17534,0,351,1,92,0,1668.83,0,1,1,0,0,0
13652,0,156,2,141,0,2262.05,0,2,1,0,0,0
14770,0,132,2,197,0,3637.64,0,2,1,0,0,0
17207,0,551,0,60,0,292.62,0,0,1,0,0,0
17883,0,145,2,70,0,521.88,0,2,1,0,0,0
17011,0,547,0,13,0,400.8,0,0,1,0,0,0
15366,0,258,1,138,0,2389.08,0,1,1,0,0,0
16631,0,381,1,80,0,1892.52,0,1,1,0,0,0
15124,0,91,3,25,0,357.38,0,3,1,0,0,0
13598,0,395,1,92,0,761.96,0,1,1,0,0,0
14177,0,79,3,205,0,2209.69,0,3,1,0,0,1
16913,0,190,2,18,0,423.90999999999997,0,2,1,0,0,0
14459,0,55,3,113,0,5375.741,0,3,1,0,0,0
15477,0,549,0,2,0,368.4,0,0,1,0,0,0
15569,0,3,3,140,0,3583.45,0,3,1,0,0,0
15149,0,33,3,69,0,1554.6100000000001,0,3,1,0,0,0
14807,0,290,1,38,0,504.14,0,1,1,0,0,0
18046,0,549,0,26,0,189.63,0,0,1,0,0,0
17760,0,273,1,51,0,631.34,0,1,1,0,0,0
15990,0,187,2,177,0,1997.75,0,2,1,0,0,0
15664,0,348,1,70,0,1254.03,0,1,1,0,0,0
16939,0,388,1,41,0,433.85,0,1,1,0,0,0
13561,0,115,2,229,0,1803.4,0,2,1,0,0,0
16283,0,20,3,565,1,4109.65,0,4,1,0,0,1
17373,0,34,3,91,0,1167.5,0,3,1,0,0,1
